"","original","dir","uuid","new","old_path","new_path"
"11","SNL_C1_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","4ce3e939-4133-4321-960a-9f36993752d2","4ce3e939-4133-4321-960a-9f36993752d2.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C1_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/4ce3e939-4133-4321-960a-9f36993752d2.tif"
"12","SNL_C1_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","b27ae9f8-ca59-4910-a139-261b9a522d3c","b27ae9f8-ca59-4910-a139-261b9a522d3c.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C1_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/b27ae9f8-ca59-4910-a139-261b9a522d3c.tif"
"13","SNL_C2_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","7ef60c63-19c0-4f1c-9737-271ae5e74e96","7ef60c63-19c0-4f1c-9737-271ae5e74e96.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C2_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/7ef60c63-19c0-4f1c-9737-271ae5e74e96.tif"
"14","SNL_C2_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","e622d5ce-decf-44b5-a37f-51487a12d858","e622d5ce-decf-44b5-a37f-51487a12d858.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C2_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/e622d5ce-decf-44b5-a37f-51487a12d858.tif"
"15","SNL_C3_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","411070f4-96d4-4363-9ec5-c859b7c05a12","411070f4-96d4-4363-9ec5-c859b7c05a12.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C3_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/411070f4-96d4-4363-9ec5-c859b7c05a12.tif"
"16","SNL_C3_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","f4415889-642b-437e-9f87-2699cb54b4a4","f4415889-642b-437e-9f87-2699cb54b4a4.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C3_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/f4415889-642b-437e-9f87-2699cb54b4a4.tif"
"17","SNL_C4_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","bc3f36c2-9b91-4096-b175-4bee772cd100","bc3f36c2-9b91-4096-b175-4bee772cd100.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C4_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/bc3f36c2-9b91-4096-b175-4bee772cd100.tif"
"18","SNL_C4_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","ba55285b-e4f3-4131-8695-a8fe1761dce3","ba55285b-e4f3-4131-8695-a8fe1761dce3.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C4_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/ba55285b-e4f3-4131-8695-a8fe1761dce3.tif"
"19","SNL_C5_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","d265039a-3f2a-4a86-9416-fd4a408e4882","d265039a-3f2a-4a86-9416-fd4a408e4882.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C5_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/d265039a-3f2a-4a86-9416-fd4a408e4882.tif"
"20","SNL_C5_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","a78fff6f-7e2d-42d6-a02c-c9c79b788433","a78fff6f-7e2d-42d6-a02c-c9c79b788433.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C5_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/a78fff6f-7e2d-42d6-a02c-c9c79b788433.tif"
"21","SNL_C6_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","37dd7e58-a1a4-4c63-8877-9d28bf071c69","37dd7e58-a1a4-4c63-8877-9d28bf071c69.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C6_01_W1491 BP_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/37dd7e58-a1a4-4c63-8877-9d28bf071c69.tif"
"22","SNL_C6_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57","2e2ee40a-be56-4392-bc30-4b720f0e416a","2e2ee40a-be56-4392-bc30-4b720f0e416a.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\CNC57/SNL_C6_01_W2561_T.stk_kymograph.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\Kymographs and Traces\blinded\CNC57/2e2ee40a-be56-4392-bc30-4b720f0e416a.tif"
