"","original","dir","uuid","new","old_path","new_path"
"15","M2_C8_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\Mut2\stacks\kymographs","21693055-c4f5-11e9-86d1-d18661249c32","21693055-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\Mut2\stacks\kymographs\M2_C8_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\21693055-c4f5-11e9-86d1-d18661249c32.tif"
"16","M2_C9_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\Mut2\stacks\kymographs","21693056-c4f5-11e9-86d1-d18661249c32","21693056-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\Mut2\stacks\kymographs\M2_C9_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\21693056-c4f5-11e9-86d1-d18661249c32.tif"
"17","WT_C1_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","21693057-c4f5-11e9-86d1-d18661249c32","21693057-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C1_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\21693057-c4f5-11e9-86d1-d18661249c32.tif"
"18","WT_C2_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","21693058-c4f5-11e9-86d1-d18661249c32","21693058-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C2_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\21693058-c4f5-11e9-86d1-d18661249c32.tif"
"19","WT_C3_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","21693059-c4f5-11e9-86d1-d18661249c32","21693059-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C3_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\21693059-c4f5-11e9-86d1-d18661249c32.tif"
"20","WT_C4_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","2169305a-c4f5-11e9-86d1-d18661249c32","2169305a-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C4_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\2169305a-c4f5-11e9-86d1-d18661249c32.tif"
"21","WT_C5_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","2169305b-c4f5-11e9-86d1-d18661249c32","2169305b-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C5_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\2169305b-c4f5-11e9-86d1-d18661249c32.tif"
"22","WT_C6_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","2169305c-c4f5-11e9-86d1-d18661249c32","2169305c-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C6_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\2169305c-c4f5-11e9-86d1-d18661249c32.tif"
"23","WT_C7_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","2169305d-c4f5-11e9-86d1-d18661249c32","2169305d-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C7_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\2169305d-c4f5-11e9-86d1-d18661249c32.tif"
"24","WT_C8_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs","2169305e-c4f5-11e9-86d1-d18661249c32","2169305e-c4f5-11e9-86d1-d18661249c32.tif","C:\Users\Fiona\Desktop\200819_cnc25\WT\stacks\kymographs\WT_C8_01_W2561_T.stk_duplicate (Projected Kymograph).tif","C:\Users\Fiona\Desktop\CNC25_kymographs\2169305e-c4f5-11e9-86d1-d18661249c32.tif"
