"","original","dir","uuid","new","old_path","new_path"
"11","ER_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","fca665fa-0f9f-4ade-87bf-4457942b9e12","fca665fa-0f9f-4ade-87bf-4457942b9e12.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/ER_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/fca665fa-0f9f-4ade-87bf-4457942b9e12.tif"
"12","ER_C8_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","99d68d46-614e-47aa-9825-6ad889dbeeb8","99d68d46-614e-47aa-9825-6ad889dbeeb8.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/ER_C8_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/99d68d46-614e-47aa-9825-6ad889dbeeb8.tif"
"13","ER_C9_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","a3d4bf3f-13f7-4e63-baac-3f9d7b7dae81","a3d4bf3f-13f7-4e63-baac-3f9d7b7dae81.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/ER_C9_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/a3d4bf3f-13f7-4e63-baac-3f9d7b7dae81.tif"
"14","FFAT_C1_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","00e5a929-2d93-43e1-ac5c-b77439ac9765","00e5a929-2d93-43e1-ac5c-b77439ac9765.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C1_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/00e5a929-2d93-43e1-ac5c-b77439ac9765.tif"
"15","FFAT_C10_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","28ce7c5b-0160-49c8-9b93-77f3d9861c47","28ce7c5b-0160-49c8-9b93-77f3d9861c47.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C10_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/28ce7c5b-0160-49c8-9b93-77f3d9861c47.tif"
"16","FFAT_C2_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","548679b8-5981-4389-a5df-eb977b21c69d","548679b8-5981-4389-a5df-eb977b21c69d.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C2_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/548679b8-5981-4389-a5df-eb977b21c69d.tif"
"17","FFAT_C3_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","838682cf-4911-481d-ac60-c139b6829c71","838682cf-4911-481d-ac60-c139b6829c71.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C3_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/838682cf-4911-481d-ac60-c139b6829c71.tif"
"18","FFAT_C4_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","33a7de1c-7f69-4132-a85d-be8a62b200ba","33a7de1c-7f69-4132-a85d-be8a62b200ba.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C4_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/33a7de1c-7f69-4132-a85d-be8a62b200ba.tif"
"19","FFAT_C5_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","409a8d97-9109-4cb6-94bd-cc8c1df01f08","409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C5_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/409a8d97-9109-4cb6-94bd-cc8c1df01f08.tif"
"20","FFAT_C6_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","ce8f42f3-9b52-4f18-be2f-d1fd7a81127a","ce8f42f3-9b52-4f18-be2f-d1fd7a81127a.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C6_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/ce8f42f3-9b52-4f18-be2f-d1fd7a81127a.tif"
"21","FFAT_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","d0089e6b-ecbe-43f8-aa6e-11379ca56035","d0089e6b-ecbe-43f8-aa6e-11379ca56035.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/d0089e6b-ecbe-43f8-aa6e-11379ca56035.tif"
"22","FFAT_C8_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","801dc203-ed56-429e-ad5e-f31bb9984d5b","801dc203-ed56-429e-ad5e-f31bb9984d5b.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C8_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/801dc203-ed56-429e-ad5e-f31bb9984d5b.tif"
"23","FFAT_C9_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","da8d0581-badb-4972-a79f-9466291388dc","da8d0581-badb-4972-a79f-9466291388dc.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FFAT_C9_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/da8d0581-badb-4972-a79f-9466291388dc.tif"
"24","FYVE_C1_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","f2f26c14-4ed2-4f81-9533-38a63948b0ce","f2f26c14-4ed2-4f81-9533-38a63948b0ce.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C1_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/f2f26c14-4ed2-4f81-9533-38a63948b0ce.tif"
"25","FYVE_C10_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","9d61e7a0-b900-4215-bb0b-d51c254a7f7f","9d61e7a0-b900-4215-bb0b-d51c254a7f7f.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C10_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/9d61e7a0-b900-4215-bb0b-d51c254a7f7f.tif"
"26","FYVE_C2_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","165ec9de-6610-4f8a-80d0-a97003d4d605","165ec9de-6610-4f8a-80d0-a97003d4d605.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C2_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/165ec9de-6610-4f8a-80d0-a97003d4d605.tif"
"27","FYVE_C3_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","db240061-fa82-4820-a8b7-1f8dc1891972","db240061-fa82-4820-a8b7-1f8dc1891972.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C3_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/db240061-fa82-4820-a8b7-1f8dc1891972.tif"
"28","FYVE_C4_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","a93c23f2-9883-44e8-8219-a2a59b3c6a4a","a93c23f2-9883-44e8-8219-a2a59b3c6a4a.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C4_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/a93c23f2-9883-44e8-8219-a2a59b3c6a4a.tif"
"29","FYVE_C5_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","ccafecc3-b8a7-480d-be41-00dde74a3ca9","ccafecc3-b8a7-480d-be41-00dde74a3ca9.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C5_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/ccafecc3-b8a7-480d-be41-00dde74a3ca9.tif"
"30","FYVE_C6_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","f9f1f36a-d6c1-44ea-bbee-d71ad832aa02","f9f1f36a-d6c1-44ea-bbee-d71ad832aa02.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C6_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/f9f1f36a-d6c1-44ea-bbee-d71ad832aa02.tif"
"31","FYVE_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","b4864a09-4f09-404c-b85f-8882ba408a7f","b4864a09-4f09-404c-b85f-8882ba408a7f.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/b4864a09-4f09-404c-b85f-8882ba408a7f.tif"
"32","FYVE_C8_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","209f356b-e420-4465-923e-4dfdad1c9ad8","209f356b-e420-4465-923e-4dfdad1c9ad8.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C8_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/209f356b-e420-4465-923e-4dfdad1c9ad8.tif"
"33","FYVE_C9_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","88426541-3c0f-43bf-aa8e-8701a1cf4f13","88426541-3c0f-43bf-aa8e-8701a1cf4f13.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/FYVE_C9_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/88426541-3c0f-43bf-aa8e-8701a1cf4f13.tif"
"34","KIF5_C1_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","fb4644e2-902b-4c58-b777-0bc2042d9768","fb4644e2-902b-4c58-b777-0bc2042d9768.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C1_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/fb4644e2-902b-4c58-b777-0bc2042d9768.tif"
"35","KIF5_C10_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","5a7b694e-45c0-4269-a75e-6dc04cf982a9","5a7b694e-45c0-4269-a75e-6dc04cf982a9.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C10_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/5a7b694e-45c0-4269-a75e-6dc04cf982a9.tif"
"36","KIF5_C2_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","6a0c7d47-bc54-4f8b-965b-ecebde2a4f40","6a0c7d47-bc54-4f8b-965b-ecebde2a4f40.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C2_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/6a0c7d47-bc54-4f8b-965b-ecebde2a4f40.tif"
"37","KIF5_C3_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","0babc72b-2938-46ed-9cab-51b9037b424b","0babc72b-2938-46ed-9cab-51b9037b424b.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C3_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/0babc72b-2938-46ed-9cab-51b9037b424b.tif"
"38","KIF5_C4_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","7e7dc71f-c1e1-4894-9be1-0d3bf65ffe6f","7e7dc71f-c1e1-4894-9be1-0d3bf65ffe6f.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C4_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/7e7dc71f-c1e1-4894-9be1-0d3bf65ffe6f.tif"
"39","KIF5_C5_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","64bba2c4-173c-4e73-9f4a-eff8e9b1408d","64bba2c4-173c-4e73-9f4a-eff8e9b1408d.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C5_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/64bba2c4-173c-4e73-9f4a-eff8e9b1408d.tif"
"40","KIF5_C6_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","87421884-0352-479f-8ea6-43beb52cf1cc","87421884-0352-479f-8ea6-43beb52cf1cc.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C6_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/87421884-0352-479f-8ea6-43beb52cf1cc.tif"
"41","KIF5_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections","c63c2bf0-35d7-47df-885f-732c5704f58c","c63c2bf0-35d7-47df-885f-732c5704f58c.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections/KIF5_C7_w2491 BP.TIF_MAX.tif_DENDRITE.tif","C:\Users\fl299\PhD\Data\Mine\Spinning Disc\140721_cnc80_dendrites\max_projections\GFP\dendrite_sections\blind/c63c2bf0-35d7-47df-885f-732c5704f58c.tif"
